Protein,Delta,DeltaSquared
FOXO1_Aviva,0.029381899,0.028524647
ESR1_Santa,-0.11356587,0.044996826
FSHB_Aviva,0.143550866,0.074348713
HGFAC_Santa,-0.022994847,0.095411622
HDLBP_Aviva,-0.043485618,0.060831921
PRDX2_R&D,0.098588517,0.086778692
Hoxd13_Aviva,0.031358821,0.220772524
TFF3_R&D,0.041855709,0.03713653
IMPDH2_Aviva,0.075473557,0.062829828
IL6ST_R&D,0.055513403,0.085566805
IMPDH2_Aviva,0.057498436,0.048076512
PPP2R4 (Y307)_R&D,0.035683365,0.02341848
THY1_R&D,0.111384679,0.122549213
GNL3_Aviva,0.07228167,0.054000602
Itsn1_Aviva,-0.024680694,0.197807231
PDPN_R&D,0.051980112,0.035631359
LAMB3_Aviva,0.027218288,0.328194438
IL1B_R&D,0.122031797,0.052279095
GNL3_Aviva,0.085103815,0.034048023
IL6_R&D,-0.019164951,0.07965248
GPR19_Aviva,0.146074366,0.154818913
CRKL_R&D,0.087003716,0.115689227
HDLBP_Aviva,0.09007567,0.036747183
GRN_R&D,0.193689751,0.165510991
PKM2_Abcam,0.165614421,0.166118657
ITSN1_Aviva,0.024211998,0.048065998
SPARC_Genway,0.003873103,0.115952557
KLK5_Aviva,0.216368571,0.061809795
PLK1_HycultBio,0.031549753,0.094805495
LAMB3_Aviva,0.116990201,0.053201883
JAG1_R&D,-0.090868494,0.051813052
LAMB3_Aviva,0.083484599,0.0295641
SPARCL1_R&D,-0.039866923,0.106704856
LAMB3_Aviva,0.152033348,0.091034289
SPARC_Santa,-0.017118267,0.12690649
IL3_Aviva,0.010887869,0.031514304
MEF2C_Aviva,0.02679349,0.065319645
MUC16_Collaborator,0.061929021,0.02052224
NELL2_Aviva,-0.024049899,0.042691649
NFKBIE_Aviva,0.218462091,0.172239397
PKM2_Abcam,-0.063761783,0.018825593
INHA_Aviva,0.108905675,0.036089224
PKM2_Abcam,0.003158707,0.018063278
Itsn1_Aviva,-0.030293642,0.024545672
LGALS3_Abnova,-0.036388484,0.08860111
ITSN1_Aviva,0.094089598,0.048198628
REG3A_Abnova,0.057354214,0.036715493
CD82_R&D,0.065910154,0.029097195
NELL2_Aviva,0.055893898,0.024589548
AFP_R&D,-0.020342482,0.006865722
P09619_R&D,0.070936282,0.035284385
PCDH15_Aviva,0.151965367,0.047693644
PHB_Aviva,-0.023711663,0.246144581
Phb_Aviva,0.29214467,0.237279195
ALDOC_Atlas,0.215226478,0.085847105
MARVELD2_Aviva,0.088271957,0.032783504
PHYH_Aviva,0.014646994,0.033458596
PHYH_Aviva,0.115621391,0.090089663
P04233_R&D,0.088310859,0.02980235
MSI2_Aviva,0.08320188,0.043941339
PTK2 (Y397)_R&D,-0.042817011,0.083022038
SSEA-4(ESC marker/carbohydrate)_R&D,0.165691252,0.078496618
MSLN_Aviva,0.13979433,0.070566795
SSEA-4(ESC marker/carbohydrate)_R&D,0.139774469,0.060145308
MUC16_Collaborator,0.046622503,0.146657476
PHB_Aviva,0.118395014,0.093612837
NDUFA12_Genetex,0.296238364,0.323994535
NDRG1_Abnova,0.187436986,0.118976874
RAP1A_Santa,-0.100874919,0.102125786
RALA_BD,0.027508272,0.045821825
PKNOX1_Aviva,0.077300724,0.090309188
USP4_ChrisLoch,-0.062993309,0.032663462
PRKCQ_Aviva,0.225158452,0.190703586
PLP_ChrisLoch,-0.201164645,0.220773895
PRKCQ_Aviva,0.04133012,0.053588054
SSEL_ChrisLoch,-0.010515461,0.260214106
PRKCZ_Aviva,0.200599136,0.096101815
CD24_MadeHere,-0.048024558,0.04631405
CD24_MadeHere,-0.040235995,0.033638495
PARP1_Aviva,0.050694498,0.094086768
SPINT2_R&D,0.069873293,0.018172377
PCDH15_Aviva,0.095406785,0.069496141
ATP5D_Genetex,0.03460505,0.028101197
RAB2B_Aviva,0.175433178,0.088236792
ZYX_Sigma,-0.024023487,0.06725412
Rap1a_Aviva,0.197222575,0.186103521
PARK7_Sigma,0.263062072,0.318498685
RYBP_Aviva,0.138035056,0.117821644
GAPDH_Sigma,0.044199318,0.05686137
Rybp_Aviva,0.190207876,0.119706339
KATNB1_Sigma,0.035976995,0.076860735
SDF4_Aviva,0.226594566,0.111901487
ZYX_Sigma,-0.135487274,0.113929059
PKNOX1_Aviva,-0.001404757,0.076340047
SLC30A8_Aviva,-0.030637397,0.065250464
STIP1_Sigma,0.008454799,0.067722152
SOCS7_Aviva,0.165709494,0.072160367
MAPRE2_Proteintech,0.048161365,0.063618532
PPIL3_Aviva,0.076784583,0.113587472
ALDOA_Proteintech,0.013937565,0.046343131
PRKCZ_Aviva,0.149202554,0.067972338
CRKL_Sigma,-0.074378703,0.058992994
RAB2A_Aviva,0.023246621,0.102397951
GAPDH_Sigma,0.068161859,0.104299321
SDF4_Aviva,0.050893404,0.028521565
UCHL1_ChrisLoch,0.3190874,0.528695969
SDF4_Aviva,0.028588017,0.034300087
UCHL3_ChrisLoch,-0.073685502,0.054914442
SLC30A8_Aviva,0.202981903,0.071913486
UCHL5_ChrisLoch,0.035285649,0.040437772
SOCS7_Aviva,0.162449876,0.062179439
USP5_ChrisLoch,0.096952602,0.059729423
STAT1_Aviva,0.022739355,0.039462383
OTUB2_ChrisLoch,-0.000764959,0.034606748
PRKCZ_Aviva,0.093669437,0.136410747
STAT5A_Aviva,0.142897228,0.116537622
STAT5A_Aviva,-0.081576188,0.076031055
TAF1L_Aviva,0.026022407,0.025627169
OTUB1_ChrisLoch,-0.075287709,0.032092559
PTPRA_Aviva,0.215890704,0.265302248
PTPRA_Aviva,-0.089558268,0.075786325
ATXN3L_ChrisLoch,0.115287588,0.029286173
RASGRP3_Aviva,0.209467896,0.117647396
SENP2_ChrisLoch,0.139855454,0.036080808
PRDX6_Sigma,-0.040974721,0.037061781
SOD3_Sigma,0.177831779,0.056576045
TSG101_Aviva,0.040673241,0.022000908
B2M_Sigma,0.090264355,0.037155789
USF1_Aviva,-0.0379846,0.085681565
SLC9A3R1_Sigma,0.159751045,0.060958868
USF1_Aviva,0.080905082,0.047676332
GABARAPL2_Sigma,0.035976265,0.028190962
Whsc2_Aviva,0.069369431,0.079927243
IL10_Sigma,0.135286987,0.197586127
FSTL1_Sigma,0.289714517,0.166497809
CRKL_Sigma,-0.149256487,0.113655073
SPTAN1_Aviva,0.051954657,0.040402878
FAIM3_Sigma,-0.004526111,0.030837347
STOML2_Aviva,0.09332877,0.035285512
CALR3_Sigma,0.016305632,0.018144009
TFRC_Aviva,-0.036519221,0.01461971
ZIC3_Aviva,-0.005240837,0.012346214
NTRK1_Aviva,0.167008729,0.090914341
IL2 _SDI,0.267398427,0.209454952
PAFAH1B2_Aviva,0.124010723,0.144735227
PARP1_Aviva,0.015589663,0.124573757
PARP1_Aviva,0.064755768,0.052328234
PDGFRB_Aviva,0.087324487,0.061345778
PIN1_Aviva,0.097417401,0.031096812
CD46_SDI,-0.003509099,0.053338751
PKNOX1_Aviva,0.281953104,0.206627645
CCL14_SDI,0.004041718,0.132342438
KLK5_Aviva,0.173212183,0.085898356
KIT_SDI,0.081360753,0.034127468
MARVELD2_Aviva,0.145939458,0.126778956
CEACAM1_SDI,0.504024924,0.525825542
MEF2C_Aviva,0.251333347,0.147477187
BRCA1_SDI,0.062638814,0.081909479
MMP15_Aviva,0.134657152,0.121441482
RAB11FIP1_SDI,-0.0160124,0.199252397
TSPO_SDI,0.152475624,0.144818329
PSMD3_SDI,0.009880056,0.098255102
PIM1_SDI,0.017002455,0.199834258
CEACAM5_SDI,-0.019008383,0.038598012
DCLK3_SDI,-0.146499154,0.088985467
MSH6_SDI,0.118658684,0.240199971
SOCS7_SDI,-0.00480265,0.068079215
PLXND1_Aviva,0.014149661,0.074592377
SDF4_Aviva,0.002782445,0.056864381
ETV4_SDI,0.116361608,0.13773196
SOCS7_Aviva,0.004326214,0.072347254
PSCD2_SDI,0.010412119,0.014067013
STAT5A_Aviva,0.070955564,0.092932752
PSCD4_SDI,0.090316111,0.08283447
STOML2_Aviva,0.189903191,0.148665202
TFRC_Aviva,0.057966118,0.042043003
THBS3_Aviva,0.145169231,0.155016533
STOML3_SDI,0.037599599,0.062626784
TP63_Aviva,-0.040431584,0.068248306
OPN3_SDI,0.085457235,0.081832744
PPIL3_Aviva,-0.072709249,0.052684931
XBP1_SDI,0.047916126,0.094027234
PTPRA_Aviva,0.059018687,0.046832123
RAB25_SDI,-0.019296049,0.038355907
RAD23A_Aviva,-0.023296571,0.051746826
RAD23A_Aviva,0.130281059,0.107976327
VCAN_SDI,0.091359339,0.025099895
TGFB1_SDI,0.14185508,0.069776234
AKT1_SDI,-0.142942633,0.161499791
AR_SDI,0.092216219,0.040250365
PHB2_SDI,0.113439901,0.097527901
BAX_SDI,0.067051501,0.025545641
UTP20_SDI,-0.047788694,0.029678447
CAV1_SDI,0.148029642,0.053531617
SNC_SDI,0.08994551,0.050855761
BCAS3_SDI,0.016712244,0.039383441
CCNE1_SDI,0.089529091,0.056525396
ERBB2_SDI,0.198005085,0.094154033
CTNNB1_SDI,0.162357134,0.106554168
CHEK2_SDI,-0.006484877,0.055752827
PGR_SDI,-0.024538838,0.01618089
RAD50_SDI,0.026595844,0.057153782
CD44_SDI,0.110330959,0.037938154
B2M_SDI,-0.320821621,0.488865199
PIP_SDI,0.11449394,0.156126546
VWA2_Aviva,0.100749492,0.134026233
C1orf38_SDI,0.008907594,0.051575471
ZIC3_Aviva,0.06179844,0.115371311
USH1c_SDI,0.08518508,0.033717855
WDFY3_Aviva,-0.014388278,0.07404441
WDFY3_Aviva,0.051903109,0.028614064
ABL1_Aviva,-0.082725127,0.277425237
CDH23_SDI,0.116266109,0.042430645
ATP6V1G1_Aviva,0.07827355,0.080265272
BCL9L_Aviva,0.056752612,0.059274114
TACC1_SDI,0.009004836,0.05656198
WAS_Aviva,0.172083174,0.12047892
SLD5_SDI,0.125217352,0.083885298
WHSC2_Aviva,0.00189731,0.075108565
TBC1D3_SDI,0.135657642,0.038693014
XIAP_Aviva,-0.000849936,0.067450611
C10orf10_SDI,0.130366407,0.069530397
XRCC4_Aviva,0.005209228,0.112585692
F2R_SDI,0.014623701,0.010530702
LAMC2_SDI,0.042066344,0.062006538
PTPN1_SDI,-0.103809996,0.056112738
FAS_SDI,-0.023551015,0.34461723
ATP6AP1_SDI,0.302475931,0.30568512
FASLG_SDI,-0.010046564,0.227704206
BTG1_SDI,0.093749502,0.090345937
FASLG_SDI,0.122895355,0.059085856
CC2D1A_SDI,0.053105105,0.106449353
ZEB1_SDI,0.059698217,0.072247734
CALD1_SDI,0.007071388,0.064860851
TRAF4_SDI,0.026196188,0.122080206
KDM5D_SDI,0.146198637,0.158643761
TSP50_SDI,0.024235339,0.211510774
KDM5A_SDI,-0.012927226,0.015448049
YBX1_SDI,-0.051691963,0.213336029
CA10_Aviva,-0.038984377,0.036752308
CDH6_Aviva,0.069197344,0.321980011
CDK6_Aviva,-0.079595211,0.031030875
BAG4_SDI,0.07787441,0.064244173
CHUK_Aviva,-0.018678866,0.094301926
CTDP1_SDI,0.130297667,0.087318852
CLCN3_Aviva,0.040306853,0.025394449
PTCH_SDI,0.016103376,0.079376422
CSF3_Aviva,0.233795874,0.339018186
BID_SDI,0.021600344,0.106910355
PSIP1_SDI,-0.09291741,0.026266563
CSF3R_Aviva,0.01795474,0.09537205
CUX1_Aviva,0.048807572,0.042798446
VAPB_SDI,-0.011659398,0.063179664
CCNE1_Aviva,0.012463932,0.023580549
ETV6_SDI,0.049854258,0.169375155
CCNE1_Aviva,0.035232752,0.037769354
PSAT1_SDI,0.051768698,0.050724643
CCNI_Aviva,-0.065620396,0.045634296
EN1_SDI,-0.0084355,0.013378622
CD40LG_Aviva,-0.050691775,0.031417308
KI67_SDI,0.026908556,0.015691369
CDH5_SDI,0.183578541,0.213582377
KRT23_SDI,0.010660805,0.008843922
CDH6_SDI,7.24E-06,0.062766375
DSC2_SDI,0.064569554,0.039009539
CDH7_SDI,-0.192739363,0.100266795
DEK_SDI,0.022216321,0.072640889
VEGFA_SDI,0.109251209,0.042617158
CTBS_SDI,0.01128946,0.095888361
TFRC_SDI,-0.009257564,0.027608346
EGFR_SDI,0.007467803,0.012958432
VCAM1_SDI,-0.005497528,0.03082354
LARP1_SDI,-0.067835295,0.060497632
VCAM1_SDI,0.041225066,0.024082767
LPIN2_SDI,-0.054699117,0.082798883
ANGPT2_SDI,0.075186649,0.109626921
MYO10_SDI,-0.091440833,0.040220529
KI67_SDI,-0.030745328,0.012741081
DCP1B_Aviva,0.069883699,0.043196506
Eif2c2_Aviva,0.059062054,0.044754123
EPCAM_Aviva,-0.063151365,0.028337481
Ephb6_Aviva,-0.061274373,0.032890264
FANCE_SDI,0.067040211,0.034306965
EPHB6_Aviva,0.06595823,0.06166816
SPFH2_SDI,-0.02506452,0.035020439
FOLR3_Aviva,-0.004835879,0.106695088
PALB2_SDI,-0.014905994,0.090581009
FSHB_Aviva,0.201514952,0.272767665
GAL3ST3_Aviva,0.008276383,0.024965018
MAML2_SDI,0.106211727,0.041230733
DGCR6_Aviva,-0.098441964,0.038826194
DNAL4_Aviva,-0.027345645,0.015931882
BCL11A_SDI,-0.045156861,0.02369882
DPYSL3_Aviva,0.238229584,0.164442257
DSCC1_Aviva,0.098187397,0.059430252
SPP1_SDI,-0.013524983,0.122059921
ERBB3_SDI,-0.006036167,0.099123677
CD33_SDI,0.046211088,0.014814055
FANCI_SDI,0.059976073,0.021437167
CD22_SDI,0.010342756,0.027442857
MMP1_SDI,0.022728787,0.036815314
CD22_SDI,0.04349957,0.017351965
MMP16_SDI,0.013602835,0.017885015
SDF4_SDI,-0.02098031,0.011297394
CCR5_SDI,-0.017409927,0.008133211
MMP7_SDI,-0.143965201,0.194562312
TYR_SDI,0.033841672,0.095970556
SETD5_SDI,0.080028712,0.024990756
CDH1_SDI,-0.003615638,0.020857492
UBE2S_SDI,-0.070695197,0.016634043
CD33_SDI,0.069021909,0.042799993
GAR1_Aviva,-0.081353762,0.036404384
PRKCQ_Aviva,-0.015881318,0.03763276
loc387761_SDI,0.074150406,0.036548803
CCR6_R&D,-0.122255899,0.042262895
FADD_SDI,-0.039455341,0.134364204
PRKCQ_R&D,0.127341057,0.085267582
FGFR1_SDI,0.088055982,0.056048233
bcl9_R&D,0.062548509,0.041605033
MYH11_SDI,0.05883605,0.083088745
FOLR3_SDI,0.007534334,0.022315967
calr3_R&D,-0.000268234,0.020637349
cd160_R&D,-0.034448222,0.036176062
GNB4_Aviva,-0.081750078,0.114841212
JAZf1_SDI,0.124933959,0.352705226
HOXD13_Aviva,-0.016464998,0.010725592
RBM15_SDI,0.128198999,0.06695151
Ihh_Aviva,0.006856186,0.033158489
DDHD2_SDI,0.081523233,0.038482407
Ihh_Aviva,0.106656969,0.035596693
SSTR2_SDI,0.003337131,0.037342239
GLP1R_SDI,-0.03527251,0.042967803
DSP_SDI,-0.10777717,0.043106307
SMO_SDI,0.098288907,0.118985006
DVL3_SDI,0.270411151,0.302124141
CCR2_SDI,0.041705135,0.033397988
HIF1A_SDI,0.025383171,0.023624394
CCR2_SDI,0.0150022,0.022108566
MMP9_SDI,0.12122202,0.049916188
MARS_SDI,0.034567464,0.04398417
CXCR4_SDI,0.051008627,0.041029337
WNT2_SDI,0.022070464,0.052925918
BCL2L1_SDI,0.018174031,0.004437266
NF2_SDI,0.016905917,0.031392602
EpCAM_SDI,0.10011413,0.081584976
TPM3_SDI,-0.021164416,0.047829258
EpCAM_SDI,-0.024134768,0.024006906
NOTCH1_SDI,0.032405653,0.021321367
itgb4_R&D,0.135896679,0.119342724
mef2c_R&D,-0.008827019,0.067374323
mmp15_R&D,0.004357476,0.570036288
NEU3_SDI,0.092852468,0.050431769
plxnd1_R&D,0.034369911,0.022757669
NPEPL1_SDI,-0.081587983,0.070250474
prkcz_R&D,0.094335297,0.06451999
PCGF2_SDI,0.060815517,0.043687801
slc30a8_R&D,0.025042442,0.03413487
tgfbr3_R&D,0.013275119,0.013013769
PERLD1_SDI,0.012504894,0.017776115
csf3r_R&D,-0.090861156,0.014244976
STX16_SDI,0.059264359,0.014416774
fshb_R&D,0.003941666,0.029325449
MALT1_SDI,0.000251848,0.022697092
glp1r_R&D,0.020568178,0.110187516
itgb4_R&D,-0.048384306,0.076508549
CTLA4_SDI,0.035154751,0.032807623
WNT10A_SDI,-0.059474857,0.051993108
GCGR_SDI,0.037195554,0.022040098
WNT16_SDI,0.007111104,0.017785799
WNT4_SDI,0.089281034,0.039823072
VHL_SDI,0.070892905,0.026369196
INSR_SDI,0.046523623,0.032850033
ADRB2_SDI,0.122675579,0.041922099
WNT5A_SDI,0.058571119,0.009524314
ADRB2_SDI,0.02288854,0.016864268
SUR1_SDI,0.046930767,0.024494608
tgfbr3_R&D,0.023996937,0.032497279
pcdh15_R&D,0.054515655,0.012952314
ITGA3_R&D,-0.012087933,0.041650243
ITGA3_R&D,-0.049237629,0.03614785
BRAF_SDI,-0.064355649,0.01429019
Empty_Empty,0.075680407,0.154612928
FGFR2_SDI,0.072276191,0.065614718
Empty_Empty,-0.032913497,0.007177127
Empty_Empty,0.090977228,0.025819532
EPHA6_SDI,-0.007620065,0.01733361
Empty_Empty,0.023417926,0.015642027
ITK_SDI,0.019668197,0.008819169
xiap_R&D,0.064505605,0.067241139
PNMT_SDI,0.059162637,0.125154107
CCND3_R&D,0.028057599,0.103096104
POLG2_SDI,0.047446045,0.071772749
cxcr4_R&D,0.123800395,0.138413029
ABL1_R&D,-0.042466183,0.01222386
INSR_SDI,0.050287156,0.078805252
MMP11_SDI,-0.063095874,0.015471886
APC_SDI,-0.079791651,0.038734442
TIMP2_SDI,-0.085169346,0.047005245
CA9_SDI,0.030509337,0.028738796
FGFR4_SDI,-0.004076456,0.069784421
CCND2_SDI,0.277078202,0.220375315
CD3e_SDI,-0.006034069,0.091548943
IKZF1_SDI,0.008675488,0.022399076
CHD5_SDI,-0.022550484,0.011686921
CD4 _SDI,-0.061405845,0.038787215
HP_SDI,-0.012318981,0.037813711
CD8a_SDI,-0.096686162,0.038984551
INSR_SDI,-0.051742175,0.030337086
NSF_SDI,0.072998678,0.240922041
PTGS2_SDI,0.048455343,0.039350195
SERPINB5_SDI,-0.105245532,0.025004324
OSM_SDI,0.059018045,0.046935381
MYBL2_SDI,-0.023493842,0.018769714
PLG_SDI,-0.006933114,0.001661458
NRAS_SDI,-0.047912972,0.056210938
CDKN1B_SDI,0.033569143,0.011351377
SELENBP1_SDI,0.133534947,0.079129884
CTPS_SDI,-0.05055601,0.050817682
CTSC_SDI,0.084849001,0.060506643
CTSL1_SDI,0.067599904,0.06385818
CCR7_SDI,0.053379359,0.054181077
CUL4B_SDI,-0.026149145,0.069942048
EVI1_SDI,0.083103654,0.096450731
CUL5_SDI,0.014141348,0.051547964
ACY1_SDI,0.226448487,0.161659073
CUL7_SDI,-0.024914681,0.101865259
ADSL_SDI,0.016847036,0.030185666
AKAP1_SDI,0.00153785,0.021013954
BTN3A2_SDI,0.04858554,0.01860705
CASP8_SDI,0.016617455,0.063550765
AKT2_SDI,0.000557016,0.015228611
IL1B_SDI,-0.00077369,0.058558711
BAMBI_SDI,0.09551708,0.040023541
IL18_SDI,0.031923049,0.007245768
CENPN_SDI,-0.000890864,0.090026033
IL24_SDI,0.139799304,0.114524206
BTK_SDI,-0.015517606,0.031938229
IL6_SDI,-0.035054441,0.010393429
TNFRSF10A_SDI,-0.002970637,0.045678669
CLNS1A_SDI,0.090567063,0.031216003
FTO_SDI,0.0423534,0.015142912
BUB1B_SDI,-0.019734056,0.014855072
CCDC50_SDI,0.089418143,0.045383109
TNFRSF10B_SDI,-0.005705818,0.068868391
DCN_SDI,-0.020730649,0.027049319
TNFSF13B_SDI,-0.003038297,0.014428298
ENG_SDI,-0.089403258,0.019957712
CD70_SDI,0.089577239,0.057537062
EZH2_SDI,0.170810831,0.112736453
RAD54L_SDI,0.054639632,0.013308992
MLL_SDI,0.056713452,0.027289249
B3GNT5_SDI,-0.038975265,0.018624384
MYCL1_SDI,0.107185951,0.050450993
BIN1_SDI,-0.056914026,0.045306309
USH2a_SDI,0.058192053,0.320521607
ALOX12_SDI,-0.140567947,0.043535396
PTHLH_SDI,0.103973147,0.040737426
MUTYH_SDI,-0.071439835,0.055103544
HOXC13_SDI,0.116751911,0.026192818
ANKRD11_SDI,0.022659334,0.014605826
ANPEP_SDI,0.034255165,0.032930234
ATF4_SDI,0.041220049,0.039927212
NOV_SDI,-0.170384892,0.20062809
DLEU1_SDI,-0.125856046,0.18680909
HDAC1_SDI,-0.036436769,0.141896194
HSPB1_SDI,0.078294786,0.121450273
FGR_SDI,-0.046866384,0.131229563
IGFBP3_SDI,0.08741277,0.142504155
FOSL1_SDI,-0.094323593,0.047382626
ITGA3_SDI,0.193630404,0.093015236
DACH1_SDI,0.128428042,0.06721505
CXADR_SDI,0.035727261,0.047120577
IGF2BP2_SDI,-0.192698323,0.218597794
EPHA2_SDI,0.319706066,0.382293486
FLT4_SDI,0.086237809,0.102673543
DEPDC1_SDI,0.321046934,0.226719923
FOS_SDI,-0.048353506,0.027784591
FAM49A_SDI,0.137065477,0.067562548
FUT8_SDI,-0.046688178,0.051667638
KAT2A_SDI,0.150732469,0.079482245
GGH_SDI,0.086442981,0.059206616
ERCC5_SDI,0.10270183,0.117373726
CUL1_SDI,0.149946853,0.120545571
GNB2_SDI,0.024025631,0.069966906
DDB2_SDI,0.099133213,0.188464877
GRB2_SDI,0.017474447,0.067177814
PDGFRA_SDI,0.16658195,0.111040609
AFP_SDI,-0.045580656,0.072563136
RAC1_SDI,0.011690422,0.023036422
MUC16_SDI,0.004807662,0.04040123
RAD51_SDI,-0.010526689,0.136767222
NBN_SDI,0.133333923,0.06933468
ACADS_SDI,0.042635048,0.157238731
ITGB4_SDI,-0.089115756,0.051153251
MYCN_SDI,0.126045068,0.129103613
SHH_SDI,0.153977065,0.067783264
PCTK1_SDI,0.063017385,0.044762936
TP53I3_SDI,0.12045423,0.09183688
PDGFB_SDI,0.058970647,0.15552666
TP73_SDI,0.086767641,0.019677838
PDPK1_SDI,0.05983856,0.024712845
TP73L_SDI,0.129274378,0.037886787
PECAM1_SDI,0.060291393,0.025715834
TYRO3_SDI,0.058365076,0.028870406
PIK3CA_SDI,0.08376025,0.12970551
YES1_SDI,-0.012999091,0.01052879
JUN_SDI,0.04259137,0.132704845
LCK_SDI,-0.127239445,0.101292098
NDC80_SDI,0.267217145,0.255298324
LYN_SDI,-0.022684531,0.011463512
MAS1_SDI,0.075813824,0.11651836
MAPK1_SDI,0.015298739,0.015585091
FOXO1_SDI,0.0378877,0.074948861
ALK_SDI,0.034971183,0.033295631
MCM4_SDI,0.140435467,0.050670825
MCM6_SDI,0.118669004,0.104923803
MGAT5_SDI,0.069084923,0.302518046
JAK2_SDI,0.10682401,0.048047338
HDAC2_SDI,0.004951173,0.074407201
NMB_SDI,-0.047113411,0.080958286
KRAS_SDI,0.138850496,0.04166841
NOS3_SDI,0.066393829,0.032122166
NTRK1_SDI,0.094249024,0.038235291
OPTN_SDI,0.11343228,0.055998445
FOXO3_SDI,0.03680543,0.063399407
HSPA5_SDI,0.053940361,0.101217941
HSP90AB1_SDI,0.076816075,0.0519246
TAL1_SDI,0.0653082,0.078642863
TFE3_SDI,0.076345351,0.022003335
STAT5B_SDI,0.123330092,0.054731883
STAT3_SDI,-0.083620277,0.090361248
TGFB2_SDI,-0.186314092,0.229829647
TCF7L2_SDI,0.197735223,0.074367603
THBS2_SDI,0.007420344,0.024372661
TFAP2C_SDI,0.126229489,0.047189577
AAMP_SDI,-0.054882179,0.02432918
TFDP1_SDI,0.097417476,0.110034312
RAB27B_SDI,0.062272221,0.12002763
SPINT2_SDI,0.007014439,0.019464826
SACS_SDI,0.037107257,0.090486826
SSRP1_SDI,0.05661107,0.078891571
SFN_SDI,-0.098465845,0.137336472
PROM1_SDI,0.025356251,0.185802915
EIF2C2_SDI,-0.08303434,0.05080169
ERCC2_SDI,0.138505451,0.183415564
EIF4EBP3_SDI,0.135527353,0.070270689
FOXP3_SDI,-0.008837052,0.014087136
PTPRN_SDI,-0.104970062,0.077975735
PABPC1_SDI,-0.144128201,0.063577902
PDGFRB_SDI,-0.015636564,0.046631446
PALM2_SDI,0.002581566,0.122628329
SMAD2_SDI,-0.005887972,0.022868905
DFNA5_SDI,0.005810978,0.044983131
FCN2_SDI,-0.027013985,0.050034274
IFNB1_SDI,0.076184314,0.033917509
IGF1 _SDI,-0.007166487,0.024566975
ADAM9_SDI,0.073163897,0.103289666
IGF2 _SDI,0.081622292,0.135175877
BRF2_SDI,-0.049670833,0.245544307
IGF2R_SDI,-0.097097944,0.057813213
GABRP_SDI,0.020180415,0.011947185
IGFBP2_SDI,-0.240920294,0.175151731
TLE1_SDI,0.061810368,0.034633835
CSTF1_SDI,0.084030106,0.023574755
ING1_SDI,0.115535714,0.069770122
ITGA6_SDI,-0.077988345,0.019454035
IL19_SDI,-0.068597104,0.040613511
TrpA1_SDI,0.037144489,0.016086369
MST1_SDI,0.002682286,0.023168117
ULBP2_SDI,0.041310036,0.01066516
ANKRD30A_SDI,0.008768172,0.005093243
USP7_SDI,-0.010677222,0.014834224
FOLH1_SDI,0.16066893,0.133605944
PLAGL1_SDI,0.08332691,0.025990603
PLAT_SDI,0.058370526,0.013584905
ASPM_SDI,-0.041929129,0.042483589
PLSCR1_SDI,0.078207548,0.031272937
MCPH1_SDI,-0.037796121,0.0337159
POU2AF1_SDI,0.034574852,0.009326644
BCAR1_SDI,0.004222446,0.068128953
CST6_SDI,-0.067068215,0.052975395
PPARD_SDI,0.08379284,0.03749828
BCAR3_SDI,-0.065977341,0.02329977
PPARG_SDI,0.054752658,0.08730329
BCAS2_SDI,0.044123353,0.012313303
CTSB_SDI,0.017931278,0.029582087
CTB561_SDI,-0.025897415,0.023432237
ANGPT1_SDI,-0.001300617,0.160459515
CYP1B1_SDI,-0.094489802,0.090247261
EPHB4_SDI,0.004775201,0.013967099
WISP2_SDI,0.096594714,0.036975661
MMP3_SDI,0.208622116,0.102846868
MPL_SDI,-0.027920031,0.055334716
XRCC3_SDI,0.188445592,0.085429281
MRAS_SDI,-0.070645905,0.06208684
XRCC4_SDI,0.051330883,0.016641083
MT3_SDI,-0.005099669,0.026049251
XRCC5_SDI,0.060146092,0.055276876
MYBL1_SDI,-0.022966151,0.008597393
RASGRF1_SDI,-0.095163145,0.031107807
JUND_SDI,0.137878166,0.070041994
VAV3_SDI,-0.049112509,0.025722079
KDR_SDI,0.052630175,0.143721781
VEGFB_SDI,0.103548676,0.057158469
KIF20A_SDI,-0.094197976,0.028327045
VIL2_SDI,-0.014484902,0.035818049
KISS1_SDI,0.144507357,0.039810088
CCNB1_SDI,0.087890797,0.0270354
CD9 _SDI,0.111811107,0.18112621
CCNB2_SDI,0.051149922,0.104350546
CCNE2_SDI,0.169124865,0.102239503
CXCR3_SDI,-0.015754041,0.105460127
GPR125_SDI,-0.065598416,0.029579453
ARMETL1_SDI,-0.014522451,0.060185781
PRDX2_SDI,-0.099877496,0.019338248
PRNP_SDI,-0.054498388,0.054359739
SAC3_SDI,-0.01431197,0.026148015
C5orf4_SDI,0.068269554,0.03537118
PRDX4_SDI,-0.047625696,0.061645401
CD34_SDI,-0.072458405,0.031950405
CCNA1_SDI,0.051905681,0.027806559
CD40LG_SDI,2.77E-05,0.005859589
CCNA2_SDI,-0.196014705,0.053824174
CD59_SDI,0.091496515,0.06241595
NAT1_SDI,0.003051918,0.05782291
SUFU_SDI,-0.058676275,0.010160127
FH_SDI,-0.029196139,0.009605728
S100A2_SDI,0.073035074,0.028603114
STK11_SDI,-0.09110921,0.034083033
SKI_SDI,-0.033418081,0.028406589
