Protein,Delta,DeltaSquared
FSHB_Aviva,0.003730056,0.054496285
HGFAC_Santa,0.012182625,0.016362065
HDLBP_Aviva,-0.044957729,0.353005962
PRDX2_R&D,0.005945094,0.037403429
Hoxd13_Aviva,-0.005023519,0.078688524
TFF3_R&D,0.014309646,0.041901538
IMPDH2_Aviva,-0.020658973,0.060618407
IL6ST_R&D,0.049780566,0.030302127
IMPDH2_Aviva,0.014766822,0.040465723
PPP2R4 (Y307)_R&D,-0.025647009,0.012092516
THY1_R&D,-0.034512003,0.073483741
GNL3_Aviva,0.054462936,0.092531311
Itsn1_Aviva,0.077763256,0.084828813
PDPN_R&D,0.065794998,0.046185655
LAMB3_Aviva,0.051336769,0.021034378
IL1B_R&D,0.010758307,0.06678364
GNL3_Aviva,-0.020872863,0.079695455
IL6_R&D,0.03646081,0.030018896
GPR19_Aviva,0.022318441,0.072235677
CRKL_R&D,0.042733564,0.043074905
HDLBP_Aviva,-0.013099373,0.035591514
GRN_R&D,0.107273959,0.047266403
PKM2_Abcam,0.083954821,0.055200952
ITSN1_Aviva,0.05992623,0.034595906
SPARC_Genway,0.080309299,0.092072422
KLK5_Aviva,-0.00108616,0.031526945
PLK1_HycultBio,-0.032732629,0.070165571
LAMB3_Aviva,0.033559538,0.028139437
JAG1_R&D,0.004435068,0.081446622
LAMB3_Aviva,0.025938899,0.0459611
SPARCL1_R&D,0.061514065,0.047844862
LAMB3_Aviva,-0.088013113,0.254948245
SPARC_Santa,0.106906255,0.145829753
IL3_Aviva,0.013979539,0.062845054
MEF2C_Aviva,0.028495838,0.05757674
MUC16_Collaborator,0.000142084,0.067138676
NELL2_Aviva,-0.036495867,0.088259407
NFKBIE_Aviva,0.003021768,0.064024622
PKM2_Abcam,0.040186363,0.105507954
INHA_Aviva,0.094549548,0.121007819
PKM2_Abcam,0.078013672,0.127885509
Itsn1_Aviva,0.045701511,0.045559833
LGALS3_Abnova,0.021084443,0.12685158
ITSN1_Aviva,0.055356896,0.047746809
REG3A_Abnova,0.01863858,0.094055741
CD82_R&D,-0.003683805,0.063644071
NELL2_Aviva,0.102107615,0.097766081
AFP_R&D,0.022317954,0.111120381
P09619_R&D,0.121633675,0.097968247
PCDH15_Aviva,0.004660081,0.235802256
PHB_Aviva,0.014009757,0.041002901
Phb_Aviva,-0.001083071,0.050506248
ALDOC_Atlas,0.025168949,0.034739479
MARVELD2_Aviva,0.000330069,0.033223082
PHYH_Aviva,0.064094298,0.048960503
PHYH_Aviva,0.044953004,0.036930919
P04233_R&D,-0.015836611,0.045970658
MSI2_Aviva,-0.006309813,0.044395201
PTK2 (Y397)_R&D,0.122651997,0.236623537
SSEA-4(ESC marker/carbohydrate)_R&D,0.060535153,0.021632962
MSLN_Aviva,0.002237944,0.036601009
SSEA-4(ESC marker/carbohydrate)_R&D,0.07080649,0.100162352
MUC16_Collaborator,0.088930957,0.057195421
PHB_Aviva,-0.056083615,0.083855175
NDUFA12_Genetex,0.057371797,0.058341538
NDRG1_Abnova,-0.051202019,0.151105772
RAP1A_Santa,0.033439283,0.02926708
RALA_BD,0.082223626,0.111227471
PKNOX1_Aviva,0.013112356,0.012253281
USP4_ChrisLoch,0.077727632,0.036087601
PRKCQ_Aviva,-0.008263609,0.037812914
PLP_ChrisLoch,0.079315347,0.076798376
PRKCQ_Aviva,-0.010191987,0.031023312
SSEL_ChrisLoch,0.068633434,0.057394156
PRKCZ_Aviva,0.014580395,0.043697067
CD24_MadeHere,-0.008794155,0.022265172
CD24_MadeHere,0.007962035,0.079830388
PARP1_Aviva,0.055646633,0.069268884
SPINT2_R&D,0.102830902,0.05329089
PCDH15_Aviva,0.039964643,0.044004188
ATP5D_Genetex,0.067758394,0.05010559
RAB2B_Aviva,0.079771264,0.058503686
ZYX_Sigma,0.026913571,0.02010851
Rap1a_Aviva,0.020168966,0.036573482
PARK7_Sigma,0.055694361,0.035007971
RYBP_Aviva,0.075311549,0.058588784
GAPDH_Sigma,-0.042845645,0.038511344
Rybp_Aviva,0.008550899,0.041936459
KATNB1_Sigma,0.072039256,0.085453891
SDF4_Aviva,0.047251626,0.056340696
ZYX_Sigma,0.001308921,0.012578304
PKNOX1_Aviva,0.021209263,0.034807156
SLC30A8_Aviva,0.00356253,0.06780199
STIP1_Sigma,0.05579082,0.1007267
SOCS7_Aviva,0.052150781,0.075908211
MAPRE2_Proteintech,0.034708575,0.108651296
PPIL3_Aviva,-0.002323921,0.091196645
ALDOA_Proteintech,0.065949751,0.026492986
PRKCZ_Aviva,-0.084291948,0.086448378
CRKL_Sigma,0.01873321,0.041325779
RAB2A_Aviva,0.054263422,0.078940974
GAPDH_Sigma,0.005342477,0.034332364
SDF4_Aviva,0.043599661,0.026453407
UCHL1_ChrisLoch,-0.013287747,0.025316658
SDF4_Aviva,0.059076538,0.102036581
UCHL3_ChrisLoch,-0.033894386,0.042494566
SLC30A8_Aviva,-0.003933447,0.038386853
UCHL5_ChrisLoch,0.077764507,0.074239225
SOCS7_Aviva,0.081156492,0.047436905
USP5_ChrisLoch,0.070300759,0.091391619
STAT1_Aviva,-0.00374958,0.118491663
OTUB2_ChrisLoch,-0.02056744,0.030874474
PRKCZ_Aviva,-0.000864626,0.067168704
STAT5A_Aviva,0.022195464,0.135882987
STAT5A_Aviva,0.019929158,0.189070699
TAF1L_Aviva,-0.043293894,0.103519083
OTUB1_ChrisLoch,-0.000472457,0.024505539
PTPRA_Aviva,0.006183136,0.113416197
PTPRA_Aviva,0.046353414,0.026832586
ATXN3L_ChrisLoch,0.062868349,0.103397453
RASGRP3_Aviva,-0.003488208,0.051211342
SENP2_ChrisLoch,0.071393717,0.11745536
PRDX6_Sigma,0.054599782,0.035374589
SOD3_Sigma,0.162971673,0.173412584
TSG101_Aviva,-0.037538949,0.041967512
B2M_Sigma,0.002737751,0.069769419
USF1_Aviva,0.001347201,0.078679301
SLC9A3R1_Sigma,0.087781291,0.062708607
USF1_Aviva,-0.00756887,0.136535206
GABARAPL2_Sigma,0.033079138,0.048209664
Whsc2_Aviva,0.060646703,0.05554513
IL10_Sigma,0.020689921,0.015417281
FSTL1_Sigma,-0.00406605,0.028063606
CRKL_Sigma,0.033982072,0.035009508
SPTAN1_Aviva,0.044119409,0.137378124
FAIM3_Sigma,0.020659891,0.047751431
STOML2_Aviva,0.018044988,0.180947447
CALR3_Sigma,0.052928408,0.039800961
TFRC_Aviva,-0.060713882,0.063738822
ZIC3_Aviva,0.022815632,0.021113879
NTRK1_Aviva,0.058534648,0.037529022
IL2 _SDI,0.048378089,0.035910054
PAFAH1B2_Aviva,0.019042072,0.036438842
PARP1_Aviva,-0.038108208,0.077329026
PARP1_Aviva,0.135035599,0.101007089
PDGFRB_Aviva,0.043674795,0.114664119
PIN1_Aviva,0.035015651,0.024668364
CD46_SDI,-0.02072321,0.029268099
PKNOX1_Aviva,0.007043181,0.018381534
CCL14_SDI,-0.090259319,0.096894541
KLK5_Aviva,0.074444601,0.031596877
KIT_SDI,0.036268427,0.129615965
MARVELD2_Aviva,0.043893973,0.059852269
CEACAM1_SDI,0.038629853,0.069824437
MEF2C_Aviva,0.031804363,0.039050869
BRCA1_SDI,0.022321643,0.05892175
MMP15_Aviva,0.042240945,0.041206999
RAB11FIP1_SDI,-0.016936865,0.134656381
TSPO_SDI,0.03500719,0.010856243
PSMD3_SDI,0.036465365,0.077882457
PIM1_SDI,0.021340213,0.045391963
CEACAM5_SDI,0.070313681,0.033638172
DCLK3_SDI,0.096301825,0.05041629
MSH6_SDI,-0.004473245,0.045068069
SOCS7_SDI,0.023700697,0.081329592
PLXND1_Aviva,0.069576526,0.025128191
SDF4_Aviva,0.044792902,0.023708659
ETV4_SDI,0.071105862,0.070759762
SOCS7_Aviva,-0.001347747,0.041363683
PSCD2_SDI,0.008045729,0.048777745
STAT5A_Aviva,0.009542636,0.033107607
PSCD4_SDI,0.031904431,0.065919529
STOML2_Aviva,-0.035212724,0.0522363
TFRC_Aviva,-0.032516689,0.101730822
THBS3_Aviva,-0.018660102,0.06292859
STOML3_SDI,-0.025771188,0.060919151
TP63_Aviva,0.01865316,0.031031207
OPN3_SDI,-0.01819468,0.041482508
PPIL3_Aviva,-0.026579688,0.040402265
XBP1_SDI,0.022209238,0.027761686
PTPRA_Aviva,-0.003743165,0.066028699
RAB25_SDI,0.005688696,0.058383444
RAD23A_Aviva,0.030608113,0.02446593
RAD23A_Aviva,0.000649415,0.036509945
VCAN_SDI,0.024535215,0.026637665
TGFB1_SDI,0.02928142,0.057571745
AKT1_SDI,0.029614418,0.032520689
AR_SDI,-0.009395912,0.022550077
PHB2_SDI,0.008260422,0.030233774
BAX_SDI,0.08774959,0.04748428
UTP20_SDI,-0.171214113,0.11502726
CAV1_SDI,0.042401211,0.01954349
SNC_SDI,0.007729147,0.018398457
BCAS3_SDI,-0.036864022,0.028890232
CCNE1_SDI,-0.076417326,0.045472555
ERBB2_SDI,0.002112291,0.037311416
CTNNB1_SDI,-0.047139992,0.041987255
CHEK2_SDI,-0.002581789,0.099753095
PGR_SDI,-0.01479756,0.04224544
RAD50_SDI,0.0610327,0.038944105
CD44_SDI,-0.034173752,0.025210314
B2M_SDI,-0.057668826,0.023003902
PIP_SDI,-0.003362825,0.019170977
VWA2_Aviva,-0.01128572,0.032262509
C1orf38_SDI,0.050741688,0.048602299
ZIC3_Aviva,0.027949563,0.025190063
USH1c_SDI,-0.035016583,0.03972329
WDFY3_Aviva,0.005683302,0.023792615
WDFY3_Aviva,-0.034067088,0.032814397
ABL1_Aviva,-0.03332744,0.042119657
CDH23_SDI,-0.01407131,0.01996719
ATP6V1G1_Aviva,0.034538458,0.0391258
BCL9L_Aviva,-0.020793529,0.023043224
TACC1_SDI,-0.040822158,0.025225581
WAS_Aviva,-0.0047124,0.022624639
SLD5_SDI,0.025414513,0.01158952
WHSC2_Aviva,0.008967116,0.023676865
TBC1D3_SDI,-0.047544364,0.034187751
XIAP_Aviva,-0.000881959,0.028047558
C10orf10_SDI,0.022947577,0.018301443
XRCC4_Aviva,-0.038847015,0.018190601
F2R_SDI,0.008951698,0.024662349
LAMC2_SDI,-0.031558963,0.054984843
PTPN1_SDI,-0.002107922,0.016135582
FAS_SDI,-0.034592639,0.032655177
ATP6AP1_SDI,0.027472701,0.020993939
FASLG_SDI,-0.029392352,0.072282357
BTG1_SDI,0.027735111,0.076590416
FASLG_SDI,0.001147667,0.039851674
CC2D1A_SDI,0.083199214,0.028085517
ZEB1_SDI,-0.056091376,0.039152846
CALD1_SDI,0.022141281,0.019330421
TRAF4_SDI,0.006351458,0.010126291
KDM5D_SDI,-0.010302438,0.088847561
TSP50_SDI,-0.003410099,0.043139515
KDM5A_SDI,-0.051215509,0.049571395
YBX1_SDI,-0.045340851,0.038723379
CA10_Aviva,-0.045362646,0.017616605
CDH6_Aviva,0.02907132,0.038887865
CDK6_Aviva,0.055072881,0.020070642
BAG4_SDI,-0.006338998,0.025028426
CHUK_Aviva,-0.022750557,0.035789884
CTDP1_SDI,0.058751925,0.017470236
CLCN3_Aviva,-0.043827807,0.025451377
PTCH_SDI,-0.00392482,0.032615248
CSF3_Aviva,-0.034146575,0.032675549
BID_SDI,-0.017857766,0.032294719
PSIP1_SDI,-0.010272118,0.021207385
CSF3R_Aviva,-0.015064228,0.010347661
CUX1_Aviva,-0.026112725,0.036666363
VAPB_SDI,0.013898375,0.005675407
CCNE1_Aviva,-0.010632268,0.009362975
ETV6_SDI,0.002990151,0.043366087
CCNE1_Aviva,0.019271385,0.020847486
PSAT1_SDI,-0.038190353,0.024245219
CCNI_Aviva,0.005909766,0.054673265
EN1_SDI,0.017229235,0.024945685
CD40LG_Aviva,0.014275021,0.041262146
KI67_SDI,0.053050902,0.032939639
CDH5_SDI,0.033541585,0.018915602
KRT23_SDI,0.008528605,0.012182057
CDH6_SDI,-0.049171397,0.019205844
DSC2_SDI,0.126745455,0.061337932
CDH7_SDI,-0.055455148,0.033603721
DEK_SDI,-0.01367292,0.03506842
VEGFA_SDI,0.009251272,0.02232844
CTBS_SDI,-0.029861024,0.07137032
TFRC_SDI,0.020837517,0.020305855
EGFR_SDI,0.014455552,0.036046286
VCAM1_SDI,-0.020458372,0.033410879
LARP1_SDI,-0.064162219,0.029863609
VCAM1_SDI,-0.032049648,0.025263303
LPIN2_SDI,0.03989738,0.049923721
ANGPT2_SDI,-0.088289322,0.036822998
MYO10_SDI,-0.032125102,0.032000602
KI67_SDI,-0.070363159,0.014296546
DCP1B_Aviva,-0.039425662,0.026936664
Eif2c2_Aviva,-0.003663604,0.021195595
EPCAM_Aviva,-0.002435271,0.022368163
Ephb6_Aviva,0.036463428,0.038665365
FANCE_SDI,-0.029085301,0.017910487
EPHB6_Aviva,-0.048627628,0.042040916
SPFH2_SDI,-0.001241801,0.026785102
FOLR3_Aviva,-0.025081642,0.011498061
PALB2_SDI,-0.002595926,0.050782021
FSHB_Aviva,-0.019992845,0.020286131
GAL3ST3_Aviva,0.045966562,0.024389635
MAML2_SDI,0.005825941,0.028919877
DGCR6_Aviva,-0.106754598,0.035836154
DNAL4_Aviva,-0.052521947,0.04040322
BCL11A_SDI,0.006547668,0.021908049
DPYSL3_Aviva,-0.065022491,0.040034037
DSCC1_Aviva,0.040591356,0.022725087
SPP1_SDI,0.014885004,0.021474151
ERBB3_SDI,-0.016088795,0.045405516
CD33_SDI,-0.034466403,0.012404964
FANCI_SDI,-0.063913312,0.041558265
CD22_SDI,-0.034355589,0.016907618
MMP1_SDI,0.003385761,0.017167508
CD22_SDI,0.017278521,0.01585168
MMP16_SDI,0.003797367,0.016926232
SDF4_SDI,-0.031641578,0.025965292
CCR5_SDI,0.07276285,0.038359789
MMP7_SDI,-0.034223604,0.027965372
TYR_SDI,-0.015290139,0.005636153
SETD5_SDI,-0.007852894,0.019695219
CDH1_SDI,0.019095108,0.009439154
UBE2S_SDI,-0.009812074,0.031380703
CD33_SDI,-0.064664269,0.020288549
GAR1_Aviva,-0.020423063,0.065422195
PRKCQ_Aviva,-0.031366696,0.017739065
loc387761_SDI,0.064338953,0.032092396
CCR6_R&D,0.035602047,0.014399092
FADD_SDI,0.016069769,0.015574157
PRKCQ_R&D,-0.037005953,0.028908102
FGFR1_SDI,-0.011857191,0.020408561
bcl9_R&D,0.002044917,0.032193548
MYH11_SDI,0.019730679,0.014172849
FOLR3_SDI,0.010369267,0.018396867
calr3_R&D,0.028480246,0.016322913
cd160_R&D,-0.005347838,0.018048935
GNB4_Aviva,-0.012581652,0.0171233
JAZf1_SDI,-0.031033787,0.015275355
HOXD13_Aviva,0.029769357,0.011368123
RBM15_SDI,0.01403567,0.014183067
Ihh_Aviva,0.018370223,0.028656101
DDHD2_SDI,0.003801882,0.023727412
Ihh_Aviva,0.078775485,0.052138682
SSTR2_SDI,-0.025230119,0.047839932
GLP1R_SDI,0.019062315,0.069599378
DSP_SDI,-0.002185376,0.014181958
SMO_SDI,0.020352465,0.020923666
DVL3_SDI,0.017537394,0.020294177
CCR2_SDI,-0.064053681,0.036038739
HIF1A_SDI,0.004547662,0.045779645
CCR2_SDI,0.019577269,0.035576092
MMP9_SDI,0.017692506,0.058036217
MARS_SDI,-0.011119635,0.04413864
CXCR4_SDI,-0.018298439,0.025688534
WNT2_SDI,-0.01549399,0.021789476
BCL2L1_SDI,-0.028282272,0.022678332
NF2_SDI,-0.072304064,0.051119974
EpCAM_SDI,0.023433535,0.046099807
TPM3_SDI,-0.004940253,0.088333573
EpCAM_SDI,-0.035152909,0.012400025
NOTCH1_SDI,-0.008872273,0.064915153
itgb4_R&D,0.000413275,0.030060625
mef2c_R&D,-0.017313339,0.018587375
mmp15_R&D,0.028546064,0.086012324
NEU3_SDI,-0.016288633,0.010158709
plxnd1_R&D,0.021075254,0.006219136
NPEPL1_SDI,0.037699382,0.071040539
prkcz_R&D,-0.007950792,0.0196734
PCGF2_SDI,0.012313117,0.036101617
slc30a8_R&D,-0.016163338,0.021280995
tgfbr3_R&D,0.031521742,0.034567952
PERLD1_SDI,-0.035638193,0.067969884
csf3r_R&D,-0.035560416,0.021580088
STX16_SDI,-0.058308129,0.031774413
fshb_R&D,0.032990791,0.027034083
MALT1_SDI,-0.063822908,0.022966345
glp1r_R&D,0.062599788,0.042257987
itgb4_R&D,0.036640601,0.013638331
CTLA4_SDI,-0.004078305,0.02646193
WNT10A_SDI,-0.077005398,0.020746329
GCGR_SDI,-0.048344946,0.027794363
WNT16_SDI,-0.002715808,0.012908714
WNT4_SDI,-0.018126296,0.01602452
VHL_SDI,0.059031048,0.045078176
INSR_SDI,-0.031735744,0.005469938
ADRB2_SDI,0.080359932,0.068980719
WNT5A_SDI,-0.057162148,0.027873314
ADRB2_SDI,-0.010123288,0.023525938
SUR1_SDI,-0.010089211,0.053768252
tgfbr3_R&D,-0.026057962,0.022437641
pcdh15_R&D,0.0381749,0.026274735
ITGA3_R&D,-0.014759064,0.007804102
ITGA3_R&D,-0.02025273,0.033635033
BRAF_SDI,-0.02096428,0.040479638
Empty_Empty,0.01030854,0.049992963
FGFR2_SDI,-0.109965828,0.160500577
Empty_Empty,-0.00909388,0.010307368
Empty_Empty,0.051744864,0.040716771
EPHA6_SDI,-0.020152191,0.106116832
Empty_Empty,0.010039772,0.036490589
ITK_SDI,0.008318317,0.018895483
xiap_R&D,0.00076876,0.013150737
PNMT_SDI,-0.055828904,0.013558806
CCND3_R&D,0.022201011,0.01447687
POLG2_SDI,0.008730313,0.025600243
cxcr4_R&D,-0.026153325,0.026034444
ABL1_R&D,0.042462367,0.033297875
INSR_SDI,0.004972779,0.025139937
MMP11_SDI,0.013238092,0.012930769
APC_SDI,-0.022513538,0.010476822
TIMP2_SDI,-0.012753105,0.023603456
CA9_SDI,0.000448245,0.02683756
FGFR4_SDI,-0.005531444,0.051240141
CCND2_SDI,0.008076854,0.038339656
CD3e_SDI,0.031763582,0.050405744
IKZF1_SDI,-0.071310586,0.031567359
CHD5_SDI,0.006650691,0.040666363
CD4 _SDI,-0.010704743,0.027900882
HP_SDI,0.003414286,0.027967872
CD8a_SDI,-0.052535483,0.019729809
INSR_SDI,-0.131049478,0.195127104
NSF_SDI,0.092406301,0.247782054
PTGS2_SDI,0.001874532,0.02528
SERPINB5_SDI,-0.062869075,0.191501296
OSM_SDI,-0.017269524,0.017916488
MYBL2_SDI,-0.015500601,0.023436107
PLG_SDI,0.01114945,0.015567505
NRAS_SDI,-0.001791405,0.02304013
CDKN1B_SDI,0.038674267,0.081937227
SELENBP1_SDI,-0.008967547,0.099933465
CTPS_SDI,-0.032108616,0.028612876
CTSC_SDI,0.002136391,0.015319604
CTSL1_SDI,-0.043856138,0.040034734
CCR7_SDI,0.021374399,0.017111333
CUL4B_SDI,0.057786187,0.03954022
EVI1_SDI,-0.094902304,0.074673108
CUL5_SDI,0.02849073,0.020970477
ACY1_SDI,0.02509388,0.083975263
CUL7_SDI,0.018666235,0.017385856
ADSL_SDI,0.017015645,0.03018596
AKAP1_SDI,0.072755452,0.046912619
BTN3A2_SDI,-0.104824889,0.032970146
CASP8_SDI,0.016809896,0.035524026
AKT2_SDI,-0.028618313,0.091968722
IL1B_SDI,-0.009140296,0.012612393
BAMBI_SDI,-0.036699799,0.033067615
IL18_SDI,-0.010217457,0.008915871
CENPN_SDI,0.006676128,0.018250825
IL24_SDI,0.010868431,0.044755924
BTK_SDI,-0.018181171,0.010630517
IL6_SDI,0.072582265,0.040394954
TNFRSF10A_SDI,-0.075531496,0.047835271
CLNS1A_SDI,0.042050203,0.156136392
FTO_SDI,-0.050804855,0.021381418
BUB1B_SDI,-0.047718612,0.05533242
CCDC50_SDI,-0.010617234,0.011051901
TNFRSF10B_SDI,0.024133992,0.03611859
DCN_SDI,-0.007739891,0.036004986
TNFSF13B_SDI,-0.066907426,0.097860377
ENG_SDI,0.027156316,0.02293601
CD70_SDI,-0.035935021,0.025276497
EZH2_SDI,0.03170555,0.044214512
RAD54L_SDI,0.066429412,0.042194943
MLL_SDI,0.005817336,0.013880265
B3GNT5_SDI,-0.010324464,0.04872701
MYCL1_SDI,0.019690161,0.014971508
BIN1_SDI,0.067924382,0.026088281
USH2a_SDI,0.075096394,0.037229459
ALOX12_SDI,0.005878719,0.009241077
PTHLH_SDI,0.101985729,0.152627694
MUTYH_SDI,0.014835896,0.010595731
HOXC13_SDI,-0.027728979,0.046032031
ANKRD11_SDI,0.007580112,0.033294412
ANPEP_SDI,0.033269163,0.015148855
ATF4_SDI,0.061847176,0.016350266
NOV_SDI,-0.019104187,0.030541003
DLEU1_SDI,-0.048442952,0.129465548
HDAC1_SDI,-0.001854577,0.025091079
HSPB1_SDI,-0.111252899,0.096754713
FGR_SDI,0.079545134,0.045494733
IGFBP3_SDI,0.02595492,0.103680743
FOSL1_SDI,-0.026991488,0.178901242
ITGA3_SDI,-0.002831196,0.03745148
DACH1_SDI,0.0412349,0.074660616
CXADR_SDI,-0.017226396,0.020405392
IGF2BP2_SDI,-0.048400796,0.075496459
EPHA2_SDI,0.002980377,0.020777034
FLT4_SDI,-0.00575491,0.056820722
DEPDC1_SDI,0.049489004,0.035838489
FOS_SDI,-0.005172776,0.036310639
FAM49A_SDI,0.062771806,0.07373114
FUT8_SDI,-0.059458841,0.027189347
KAT2A_SDI,-0.063971663,0.030598194
GGH_SDI,-0.206620356,0.103367094
ERCC5_SDI,-0.021183464,0.025931537
CUL1_SDI,0.026185061,0.030650767
GNB2_SDI,-0.046653284,0.022642421
DDB2_SDI,0.100796124,0.049151871
GRB2_SDI,-0.007092785,0.01613193
PDGFRA_SDI,-0.001627081,0.022497743
AFP_SDI,0.028919123,0.044776014
RAC1_SDI,0.01396905,0.020011263
MUC16_SDI,0.016750065,0.04133483
RAD51_SDI,-0.001977904,0.006271627
NBN_SDI,-0.013591316,0.022328598
ACADS_SDI,0.032176099,0.018051786
ITGB4_SDI,0.008224039,0.009060873
MYCN_SDI,-0.019856181,0.021916056
SHH_SDI,0.000720611,0.028550963
PCTK1_SDI,-0.001335717,0.014842559
TP53I3_SDI,0.056257664,0.018533713
PDGFB_SDI,0.019360607,0.015361785
TP73_SDI,0.006247968,0.011632596
PDPK1_SDI,-0.082446201,0.163804236
TP73L_SDI,0.002381174,0.006467202
PECAM1_SDI,-0.004646393,0.030255943
TYRO3_SDI,0.025364888,0.034050215
PIK3CA_SDI,-0.025876383,0.087860642
YES1_SDI,-0.036923625,0.01214242
JUN_SDI,0.025985014,0.051067731
LCK_SDI,-0.059249165,0.013877465
NDC80_SDI,-0.028791241,0.063896965
LYN_SDI,-0.026983976,0.024434087
MAS1_SDI,-0.064042027,0.030273174
MAPK1_SDI,-0.024725559,0.05133054
FOXO1_SDI,0.073645591,0.063612872
ALK_SDI,0.020756965,0.019884638
MCM4_SDI,0.048648296,0.022737515
MCM6_SDI,-0.015791599,0.018680763
MGAT5_SDI,-0.09745817,0.115498945
JAK2_SDI,0.013105677,0.026185611
HDAC2_SDI,0.021523004,0.016779121
NMB_SDI,0.045449151,0.048149472
KRAS_SDI,0.04528093,0.022076274
NOS3_SDI,-0.057667225,0.025665751
NTRK1_SDI,0.04845205,0.032252743
OPTN_SDI,0.014143947,0.024793221
FOXO3_SDI,-0.026406883,0.020176508
HSPA5_SDI,0.064825911,0.061634662
HSP90AB1_SDI,0.018229531,0.030284743
TAL1_SDI,0.032498869,0.021493698
TFE3_SDI,0.039539027,0.034558131
STAT5B_SDI,0.018315737,0.096795811
STAT3_SDI,0.038981927,0.059925195
TGFB2_SDI,0.0927836,0.129473207
TCF7L2_SDI,0.064984084,0.036484685
THBS2_SDI,0.016565303,0.037175921
TFAP2C_SDI,0.002212241,0.01287726
AAMP_SDI,0.001885118,0.023716494
TFDP1_SDI,-0.019105654,0.009080769
RAB27B_SDI,0.023192991,0.012758857
SPINT2_SDI,0.025490037,0.031894057
SACS_SDI,-0.021670676,0.021211184
SSRP1_SDI,-0.001214849,0.015301451
SFN_SDI,0.004531731,0.030224456
PROM1_SDI,0.00210701,0.051197557
EIF2C2_SDI,0.026851678,0.018051966
ERCC2_SDI,0.001156166,0.025444205
EIF4EBP3_SDI,0.028623544,0.024668904
FOXP3_SDI,-0.026742155,0.028124613
PTPRN_SDI,-0.025082475,0.014549857
PABPC1_SDI,-0.030688406,0.048644101
PDGFRB_SDI,-0.027776223,0.035073708
PALM2_SDI,-0.041767008,0.034036886
SMAD2_SDI,0.014634868,0.014921197
DFNA5_SDI,0.046304637,0.032642081
FCN2_SDI,-0.041961986,0.021029365
IFNB1_SDI,-0.001300853,0.018614443
IGF1 _SDI,0.041616229,0.012409908
ADAM9_SDI,-0.006680357,0.007535614
IGF2 _SDI,-0.017590962,0.015990725
BRF2_SDI,0.001408428,0.0265162
IGF2R_SDI,0.034875495,0.028187903
GABRP_SDI,0.043996478,0.024820237
IGFBP2_SDI,-0.037373498,0.03095591
TLE1_SDI,-0.010744334,0.027563539
CSTF1_SDI,-0.02192057,0.010801836
ING1_SDI,0.000744078,0.024924865
ITGA6_SDI,0.010186354,0.020745418
IL19_SDI,0.049433455,0.027107834
TrpA1_SDI,-0.001327502,0.033329356
MST1_SDI,-0.043690578,0.037892205
ULBP2_SDI,-0.040814295,0.046628547
ANKRD30A_SDI,0.006175705,0.012953956
USP7_SDI,-0.011648866,0.015089287
FOLH1_SDI,0.019251525,0.010097959
PLAGL1_SDI,0.011150468,0.019011423
PLAT_SDI,-0.031447859,0.017127239
ASPM_SDI,-0.006570036,0.006101907
PLSCR1_SDI,0.039310093,0.019759878
MCPH1_SDI,0.036214272,0.022153213
POU2AF1_SDI,0.011110163,0.047804526
BCAR1_SDI,-0.00312538,0.017624766
CST6_SDI,0.003778343,0.013595073
PPARD_SDI,0.015398602,0.018930013
BCAR3_SDI,-0.002848203,0.014354145
PPARG_SDI,0.056534205,0.063296869
BCAS2_SDI,-0.01529914,0.016870482
CTSB_SDI,-0.001312438,0.021024693
CTB561_SDI,-0.008399623,0.015646285
ANGPT1_SDI,0.012020754,0.035278381
CYP1B1_SDI,-4.10E-05,0.047518232
EPHB4_SDI,-0.033182446,0.014562621
WISP2_SDI,-0.031734188,0.05060952
MMP3_SDI,0.011826318,0.006492248
MPL_SDI,0.00403062,0.116181758
XRCC3_SDI,0.012632981,0.036328994
MRAS_SDI,0.006093039,0.047760438
XRCC4_SDI,-0.006029893,0.020531699
MT3_SDI,0.030496301,0.049746673
XRCC5_SDI,0.082870999,0.094378466
MYBL1_SDI,0.005908124,0.035096165
RASGRF1_SDI,-0.013626939,0.019002849
JUND_SDI,0.098562549,0.071167111
VAV3_SDI,0.045145033,0.033634664
KDR_SDI,-0.003081225,0.019313011
VEGFB_SDI,-0.034186316,0.042083004
KIF20A_SDI,-0.020702926,0.027462637
VIL2_SDI,-0.021249319,0.05559736
KISS1_SDI,-0.02583833,0.015194932
CCNB1_SDI,-0.032836766,0.052332599
CD9 _SDI,0.020861984,0.011909274
CCNB2_SDI,-0.002755346,0.040271067
CCNE2_SDI,-0.039049216,0.029107043
CXCR3_SDI,-0.014341344,0.032581249
GPR125_SDI,-0.024481885,0.048347997
ARMETL1_SDI,-0.023543533,0.079253385
PRDX2_SDI,-0.008104443,0.079973912
PRNP_SDI,0.015503173,0.017898415
SAC3_SDI,0.00806992,0.062195483
C5orf4_SDI,0.011039042,0.008361051
PRDX4_SDI,0.049768466,0.043405672
CD34_SDI,0.022391146,0.014335324
CCNA1_SDI,0.02151576,0.017867574
CD40LG_SDI,0.020385256,0.035823385
CCNA2_SDI,0.007699653,0.015099585
CD59_SDI,-0.009961006,0.022608777
NAT1_SDI,0.007451816,0.021684679
SUFU_SDI,0.055523876,0.038500432
FH_SDI,0.007977921,0.023391151
S100A2_SDI,0.03675041,0.029271105
STK11_SDI,0.040527705,0.018216813
